SMILES,NAME,Name,LogFile
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID201032276,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID201032288,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,DTXSID201032321,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID201032371,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201032426,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201032583,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID201032595,,
OS(=O)C(F)(F)C(F)(F)F,DTXSID201032814,,
OC(CC(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID201034484,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID201034646,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201034822,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201034834,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1(F)F,DTXSID201034953,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201035206,,
OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201035549,,
OC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201035856,,
OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201036311,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201036478,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201036523,,
OC(CSC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,DTXSID201036547,,
C[C@]12C[C@H](C3=CC=C(C=C3)S(C)(=O)=O)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F,DTXSID201110777,,
CS(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID201149358,,
FC(C(F)(F)F)C(F)(F)C1CCCS1,DTXSID201223164,,
OC(=O)C(F)(C(F)(F)F)S(F)(=O)=O,DTXSID201336232,,
CCS(=O)(=O)C(F)(F)C(F)(F)C(O)=O,DTXSID201336244,,
OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID201336599,,
OC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,DTXSID201336644,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCS,DTXSID201348308,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C1=CC=C(C=C)C=C1,DTXSID201348796,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID201349013,,
OC(=O)CC(C(=O)OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID201353280,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID201355036,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20330472,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID20337446,,
FC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)F,DTXSID20341902,,
CS(=O)(=O)C1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)F)C=C1,DTXSID20614603,,
OCCCCCCCCCSCCCC(F)(F)C(F)(F)F,DTXSID20704896,,
OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID2073487,,
OS(=O)(=O)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20825530,,
CCCCCCCCC1=C(SC=C1)C1=CC(=CS1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20827670,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID20861913,,
OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,DTXSID20867516,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20873011,,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID20881116,,
CC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30895749,,
OS(=O)(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30895921,,
FC(F)(F)C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,DTXSID30895926,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20892601,,
FC(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20895713,,
CS(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20895718,,
CC(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,DTXSID20895758,,
CC(C)=COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20895930,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CSC2=CC=CC=C12,DTXSID20895990,,
CC1=CC=C(C=C1)S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20896028,,
COC(=O)C1=C(OC)C=CC=C1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20896245,,
COC(=O)C(F)(F)C(F)(F)S(C)(=O)=O,DTXSID80544290,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCC1CO1,DTXSID80544912,,
OC(CSCCC(F)(F)C(F)(F)F)CSCCC(F)(F)C(F)(F)F,DTXSID80550997,,
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID80564034,,
OC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80575049,,
CC(=C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID8067573,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC(S)=CC=C1,DTXSID80703401,,
FC(=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OS(F)(=O)=O,DTXSID80830983,,
COC1=CC=C(C=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,DTXSID80833358,,
CCCCCCCCC1=CSC(=C1)C1=C(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=CS1,DTXSID80844585,,
FC(F)=C(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID80880246,,
FC(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,DTXSID80881117,,
OC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80892602,,
FC(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80895759,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80896029,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OC1=CCCCC1,DTXSID80896105,,
CC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(C)=O,DTXSID80896408,,
CCS(=O)(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID80896423,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)C(C)(C)C,DTXSID80896443,,
CCC(C)S(=O)(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID80896448,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID80904577,,
[H]C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID80904754,,
FC1(F)SC2C(C3=CC=CC4=C3C2=CC=C4)C1(F)F,DTXSID80907846,,
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F)C(F)(F)F,DTXSID901018223,,
FC(=O)C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)F,DTXSID901020701,,
[H]C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,DTXSID901024715,,
FC(F)(F)C(F)(OC(F)(F)C(F)(F)S(F)(=O)=O)C(F)(F)OC=C,DTXSID901026735,,
CCCCCCC(F)(F)C(F)(F)S(O)(=O)=O,DTXSID901026880,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)F,DTXSID901032277,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,DTXSID901032372,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,DTXSID901032596,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,DTXSID901032603,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901032946,,
OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901033613,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID901034485,,
OCC(SCCC(O)=O)C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901034592,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901034623,,
OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(O)(=O)=O,DTXSID901034647,,
OS(=O)(=O)CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901034659,,
OS(=O)(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901034835,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901035114,,
OS(=O)(=O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,DTXSID901035219,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)F,DTXSID901035419,,
OS(=O)(=O)CC(F)(F)C(F)(F)F,DTXSID901035564,,
OS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901035738,,
OS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901035752,,
OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901036186,,
OC(C(O)=O)C(=O)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901036524,,
C[C@]12C[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O,DTXSID901119132,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,DTXSID20379947,,
COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20382274,,
FC(F)C(F)(F)COS(=O)(=O)C(F)(F)F,DTXSID20396477,,
FC(F)(F)C(F)(F)SC1=CC=CC=C1,DTXSID20503947,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID20527007,,
CSC(F)(F)C(F)(F)C(F)=O,DTXSID20543520,,
OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,DTXSID20544299,,
CSC(=O)C#CC(F)(F)C(F)(F)F,DTXSID20548636,,
OS(=O)(=O)C(F)(F)C(F)(F)OCC(F)(F)F,DTXSID20554611,,
FC(F)(F)C(F)(F)C(F)(F)CCS,DTXSID901266256,,
CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID901348080,,
OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF)C=C1,DTXSID901349133,,
OS(=O)(=O)C(\F)=C(\F)OC(F)(F)C(F)(F)C(F)(F)F,DTXSID901353281,,
FC1(F)C(F)(F)C(F)(F)S(=O)(=O)C1(F)F,DTXSID90194902,,
OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,DTXSID90239569,,
CC(S)=CC(=O)C(F)(F)C(F)F,DTXSID90276398,,
FC1(F)SSC(F)(F)C(F)(F)C(F)(F)C1(F)F,DTXSID90338344,,
FC(F)(F)C(F)(SC1=CC=CC=C1)C(F)(F)F,DTXSID90341479,,
OS(=O)(=O)C(F)(F)C(F)F,DTXSID90436415,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CS1,DTXSID90438757,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CSC=C1,DTXSID90441943,,
CC(=O)SCCCC(F)(F)C(F)(F)F,DTXSID90450954,,
CS(=O)(=O)OCCCC(F)(F)C(F)(F)F,DTXSID90475884,,
FC(F)(F)C(=C(S)C(F)(F)C(F)(F)F)C(F)(F)F,DTXSID90505519,,
FC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)S(F)(=O)=O)S(F)(=O)=O,DTXSID90511175,,
CCSC(F)(F)C(F)(F)C(=O)OC,DTXSID90543092,,
CCS(=O)(=O)C(F)(F)C(F)(F)C(F)=O,DTXSID90543517,,
FC(F)C(F)(F)CS(=O)(=O)CC1=CC=CC=C1,DTXSID90572120,,
OC(=O)C1=CC(=CC=C1)S(=O)(=O)C(F)(C(F)(F)F)C(F)(F)F,DTXSID90575050,,
OC(=O)C1=CC=C(SC(F)(C(F)(F)F)C(F)(F)F)C=C1,DTXSID90575055,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,DTXSID9059830,,
FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C1(F)F)S(F)(=O)=O,DTXSID90880590,,
OC(=O)CC(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,DTXSID90893382,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID90895987,,
CC1=CC=C(C=C1)S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID90896095,,
CC1C2CC(C1SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1C2C(=O)OC1=O,DTXSID90896252,,
CCCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID90896398,,
CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(C)=O,DTXSID90896414,,
CC(C)S(=O)C1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID90896419,,
CC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)C(C)(C)C,DTXSID90896434,,
CCC(C)S(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,DTXSID90896439,,
FC(=O)C(F)(C(F)(F)F)S(F)(=O)=O,DTXSID20446486,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)C=C,DTXSID20462500,,
OCCSC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20477311,,
COC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID20575043,,
NC(=O)C(F)(OC(F)(F)F)C(F)(F)F,DTXSID20896482,,
[H][C@](N)(CSC(F)(F)C(F)F)C(O)=O,DTXSID20915283,,
FC(C1=NC2=CC=CC=C2N1)C(F)(F)F,DTXSID20961487,,
[H]C1=NC(NC(=O)C(F)(F)C(F)(F)F)N=N1,DTXSID301019128,,
FC(F)(F)C(F)(F)C1=CSC=N1,DTXSID301022335,,
FC(F)(F)C(F)(F)C1=CC(=CC=C1)C#N,DTXSID301022935,,
CC1=CN=C(C=C1)C(F)C(F)(F)F,DTXSID301023202,,
C\C(N)=C\C(=O)C(F)(F)C(F)F,DTXSID301023238,,
NC1=CC=C(C=C1)C(F)C(F)(F)F,DTXSID301023276,,
CCNS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID301035516,,
CN(C)C(=O)C(F)(F)C(F)(F)F,DTXSID301045167,,
FC1(F)CN(CC1(F)F)C(=O)C1=CC=CC=C1,DTXSID301224060,,
FC(F)(F)C(F)(F)CCNC1=CC=CC=C1,DTXSID301271685,,
CCNC(=O)C(F)C(F)(F)F,DTXSID301281781,,
FC(F)C(F)C(=O)NC1=CC=CC=C1,DTXSID301296637,,
CN(C)C(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID301353326,,
FC(F)(F)C(F)(F)C1=NC=CN1,DTXSID301353669,,
NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30289321,,
NC(=N)C(F)(F)C(F)(F)F,DTXSID30394964,,
NC1=NNC(=N1)C(F)(F)C(F)(F)F,DTXSID30408535,,
FC(F)C(F)(F)N1C=CN=C1,DTXSID30533412,,
NC1=NOC(=C1)C(F)(F)C(F)(F)F,DTXSID30555078,,
COC1=CC=C(C=C1)\N=C\C(F)(F)C(F)F,DTXSID30578909,,
NC(C(O)=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID90897567,,
CCN(CC)C(=O)C(F)(F)C(F)F,DTXSID90959977,,
ONC(=N)C(F)(F)C(F)(F)F,DTXSID90962921,,
FC(F)C(F)(F)COC1=CC=C(C=C1)C#N,DTXSID30651887,,
FNC(F)(F)C(F)C(F)(F)F,DTXSID30702429,,
FC(=O)C(F)(C#N)C(F)(F)F,DTXSID30706866,,
FC(F)(F)C(F)(F)C(=O)ON=O,DTXSID30710165,,
CCCCOC1(F)N(N=C(F)F)C1(F)F,DTXSID30757030,,
FC(F)(N=O)C(F)(F)C(F)(F)N=O,DTXSID30768525,,
CN(O)C(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID30773270,,
ON=C(C1=CC=CC=C1)C(F)(F)C(F)(F)F,DTXSID30798165,,
FC(F)(F)C(F)(F)NC1=CC=CC=C1,DTXSID30813327,,
CCOC(=O)C=C(N)C(F)(F)C(F)(F)F,DTXSID30825187,,
CC1=NN(C(C)=C1)C(F)(F)C(F)(F)C(O)=O,DTXSID401022619,,
NCCSC(F)(F)C(F)(F)F,DTXSID401023150,,
CC(C)(N)C(F)(F)C(F)(F)F,DTXSID401023243,,
NCC(F)(C(O)=O)C(F)(F)F,DTXSID401027083,,
CN(C)NC(=N)C(F)(F)C(F)(F)F,DTXSID401184215,,
CC1=CSC(=N1)C(=O)C(F)(F)C(F)(F)F,DTXSID401184815,,
CC(C)C(N)COCC(F)(F)C(F)(F)F,DTXSID401210260,,
FN=C(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID401243879,,
FC(F)(F)C(F)(F)CCCSC#N,DTXSID401280374,,
FC(F)(F)C(F)(F)C(=O)N1C=CN=C1,DTXSID40221959,,
NC(=N)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40290781,,
FC(F)(F)C(F)(F)C(F)(F)C1NCCN1,DTXSID40185108,,
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(N)=O,DTXSID40198753,,
CON(C)C(=O)C(F)C(F)(F)F,DTXSID40457211,,
CCN(CC)C(F)(F)C(F)(F)F,DTXSID40505842,,
FC(F)C(F)(F)CNCC(F)(F)C(F)F,DTXSID40507240,,
FC(F)(F)C(F)(F)C1=NC2=CC=CC=C2N1,DTXSID40508893,,
FC(F)(F)C(F)(N=C=O)C(F)(F)F,DTXSID40515522,,
ONC(=O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40526456,,
FC(F)(F)NC(F)(F)C(F)(F)F,DTXSID40534793,,
NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40548411,,
FC1(F)C2CN=NC2C1(F)F,DTXSID40548577,,
CC1=C(N)ON=C1C(F)(F)C(F)(F)F,DTXSID40575747,,
CC(N)C(O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID40895396,,
OC(=N)C(F)(F)C(F)(F)C(O)=N,DTXSID40958738,,
FC(C(F)(F)F)C(F)(F)N1C=CN=C1,DTXSID501022486,,
N[C@@H](CCC(F)(F)C(F)(F)F)C(O)=O,DTXSID501022812,,
CO[C@](F)(C(N)=O)C(F)(F)F,DTXSID501022836,,
NCC(F)(F)C(F)(F)C(F)F,DTXSID501023034,,
CC1=NN(CC(F)(F)C(F)F)C(C)=C1N,DTXSID501023127,,
FC(F)(F)C(F)(F)C1=NC2=C(N1)C=NC=C2,DTXSID501023153,,
FC(F)(F)C(F)(F)COCCC#N,DTXSID501023177,,
FC(F)(F)C1(F)CCNC1,DTXSID501023191,,
CNS(=O)(=O)C(F)(F)C(F)(F)F,DTXSID501034788,,
FC(F)(F)C(F)(F)C1=CNC2=NC=CC=C12,DTXSID501199188,,
FC1=NC(F)=C(C=C1)C(F)(F)C(F)(F)F,DTXSID501224973,,
FC(F)C(F)(F)C(=O)N1CCNCC1,DTXSID501232073,,
OC(C1=CC=NC=C1)C(F)(F)C(F)(F)F,DTXSID501235134,,
NC1=NC(=CN=C1)C(F)(F)C(F)(F)F,DTXSID501252037,,
NC(=N)COCC(F)(F)C(F)F,DTXSID501259245,,
FC1(F)CCNC1(F)F,DTXSID501348040,,
FC(F)(F)C(F)(F)C(=O)NC1=CC=NC=C1,DTXSID501353689,,
CC1=NC(=O)C(F)=C(N1)C(F)(F)C(F)(F)F,DTXSID50283720,,
COC(=N)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50292453,,
NCC(O)C(F)(F)C(F)(F)C(F)(F)F,DTXSID50296259,,
NCC(F)(F)C(F)(F)C(F)(F)CN,DTXSID50330243,,
FC(F)(F)C(F)(N=O)C(F)(F)F,DTXSID50379278,,
CCCNC(=O)C(F)(F)C(F)(F)F,DTXSID50505595,,
FC1=NC(F)(F)C(F)(F)N1C(F)(F)F,DTXSID50526760,,
NC1=CC=C(C=C1)C(F)(F)C(F)(F)F,DTXSID50548366,,
CN(C)CCN(C)CC(F)(F)C(F)F,DTXSID50550641,,
CC1=CC(N)=C(N)C=C1OC(F)(F)C(F)F,DTXSID50554301,,
FC(F)(F)C(F)(F)CCSC#N,DTXSID50557610,,
FC(F)=NC(F)(F)C(F)(F)F,DTXSID50568347,,
CCC1=CC(=NN1)C(F)(F)C(F)F,DTXSID50571255,,
